PublicationID	PublicationYear
36621628	2023
PPR556507	2022
37953271	2023
39170527	2024
39437162	2025
39057924	2024
36557795	2022
37795993	2023
36697499	2023
39121541	2024
36965380	2023
39438480	2024
36839070	2023
39553825	2024
39937840	2025
PPR607827	2023
36007953	2023
37043509	2023
37049868	2023
39062534	2024
39263685	2024
33953545	2021
36926615	2023
40113779	2025
33519811	2020
33910569	2021
35485934	2022
36482075	2022
35408828	2022
37712955	2024
35286747	2022
35522972	2022
36093042	2022
38004406	2023
37192198	2023
35040907	2022
36174276	2022
36802665	2023
38352869	2024
36268125	2022
PPR599237	2023
37585091	2023
38389526	2024
37752106	2023
38743493	2024
36376382	2023
36662882	2023
36003511	2022
PPR360966	2021
39810853	2025
35874670	2022
39364796	2024
37207187	2023
33019532	2020
38753503	2024
33066693	2020
35737030	2022
37816014	2023
37596387	2023
38131782	2023
39786927	2025
39147715	2024
35272681	2022
35458345	2022
38243600	2024
35548920	2022
38413612	2024
38734698	2024
37394032	2023
37353572	2023
38155777	2024
33324681	2020
37655332	2023
37686984	2023
35216109	2022
PPR342564	2021
36354449	2022
38392675	2024
36398990	2023
PMC11101664	2024
38006947	2024
32604841	2020
38188528	2024
39107474	2024
PMC10668980	2023
38777835	2024
34539645	2021
39333521	2024
37531208	2023
39774464	2025
37783706	2023
37350740	2023
34715128	2021
39912667	2025
37686614	2023
37087464	2023
36806685	2023
PMC8891120	2022
39704502	2025
37552043	2023
35707140	2022
36944397	2023
PPR418024	2021
38394685	2024
PPR532642	2022
35008477	2021
35868012	2022
37556795	2023
34815776	2022
39273279	2024
34707597	2021
32079204	2020
38442853	2025
36076251	2022
38467833	2024
39148331	2025
34884931	2021
39814890	2025
37821532	2023
34339301	2021
35421681	2022
39192463	2024
39355333	2024
38383406	2024
33865852	2021
35073057	2022
38226204	2024
39637248	2024
37002212	2023
36293219	2022
39068227	2024
36966210	2023
35011321	2021
35225870	2022
33467753	2021
39885289	2025
39334875	2024
32702237	2020
39762078	2025
38084501	2024
36790376	2023
36552031	2022
35640974	2022
38764616	2024
34712242	2021
33261088	2020
38250832	2023
39381135	2024
34921135	2021
PPR635107	2023
36831995	2023
35812387	2022
37405160	2023
38116987	2024
PPR480861	2022
39326069	2024
33917853	2021
38375901	2024
38540943	2024
32501685	2020
34804629	2021
36177352	2022
36147677	2022
36144727	2022
39031551	2024
37088855	2023
36809060	2023
39037231	2024
36008481	2022
32825572	2020
38771880	2024
34241280	2021
PPR435888	2021
38399284	2024
32690111	2020
35985407	2022
38799664	2024
37218930	2023
36804126	2023
PMC11843497	2025
36264309	2022
38124657	2024
36681898	2023
PPR357654	2021
37531469	2023
37521637	2023
37856793	2023
PPR854576	2024
35837993	2022
37794023	2023
33142980	2020
34869275	2021
38529044	2023
36480745	2022
38451939	2024
37687517	2023
39564713	2025
37867657	2023
37774691	2024
37607127	2023
37046846	2023
38435828	2024
33622724	2021
36943194	2023
38050338	2024
33720692	2021
38139095	2023
36188542	2022
36439110	2022
PPR340259	2021
37418020	2023
39993834	2025
32544272	2020
38004466	2023
33527708	2021
38834889	2024
34083665	2021
35457015	2022
39622582	2024
37754163	2023
33398250	2020
39835825	2025
38634473	2024
37626077	2023
38266153	2024
38612471	2024
35845392	2022
38987383	2024
39827213	2025
PPR257982	2020
34294782	2021
PPR928726	2024
36761778	2023
35563446	2022
38532247	2024
39966905	2025
PPR494357	2022
33082256	2020
33060790	2020
35694375	2023
35813876	2022
36200071	2022
36973294	2023
32879419	2020
38400933	2024
PPR500195	2022
36314067	2022
36867678	2023
35053268	2022
35815349	2022
33617878	2021
37334379	2023
35283188	2022
33343834	2021
35494649	2022
40064874	2025
35548337	2022
35862789	2022
36466886	2022
36680213	2023
37737588	2023
38500835	2024
34841696	2021
38635563	2024
37867646	2023
33778415	2021
38638206	2024
30912486	2018
PPR477071	2022
33758649	2021
39257438	2024
39570015	2024
38473831	2024
35694511	2022
33847382	2021
38753806	2024
PPR648108	2023
36318020	2022
37814006	2024
34932911	2022
35058329	2022
39358860	2024
31057091	2020
39042673	2024
34480112	2022
36451021	2022
39097586	2024
33158093	2020
37300941	2023
32636434	2020
37576888	2023
38274250	2024
34720466	2021
31253281	2019
38046162	2023
34579778	2021
34105996	2021
36442911	2022
34361773	2021
38017299	2024
37585248	2023
39123846	2024
36817448	2023
37615026	2023
32608454	2020
36855630	2023
35652264	2022
37733133	2023
37892190	2023
PPR239433	2020
34848436	2022
38143750	2023
37762385	2023
36342130	2022
36420169	2022
37108803	2023
35611948	2022
37556495	2023
39807329	2024
36190128	2022
37607061	2023
PPR345879	2021
PPR290225	2021
37511165	2023
32493513	2020
39361729	2024
35002021	2022
33497877	2021
35150743	2022
37210579	2023
37567901	2023
PPR357611	2021
36551294	2022
39379361	2024
39367021	2024
34589387	2021
35490299	2022
36974517	2023
36383067	2022
33930462	2021
36587766	2023
40000726	2025
37587416	2023
36123535	2022
36481336	2023
37876498	2023
33931703	2021
35628387	2022
40011426	2025
37373258	2023
38683145	2024
37081852	2023
36568260	2022
39410666	2025
38000383	2024
34431498	2021
38583835	2024
35518050	2019
33314528	2021
38016954	2023
36939440	2023
35667483	2022
38034083	2023
PPR632809	2023
39234519	2024
39494911	2024
35939855	2022
37742207	2023
PPR804603	2024
38117863	2023
35678603	2022
34986002	2022
PPR551413	2022
36902380	2023
39835670	2025
34942193	2022
38732011	2024
39211605	2024
37585458	2023
35640847	2022
PPR810986	2024
37546656	2023
33200026	2020
33660592	2021
37198182	2023
37887737	2023
PPR568104	2022
32884039	2020
34352997	2022
35216300	2022
36007611	2022
36521705	2023
PMC11208452	2024
38338683	2024
35159122	2022
35869378	2022
34112756	2021
35333039	2022
38582508	2024
36140559	2022
35011517	2022
PPR828678	2024
36614192	2023
33128352	2020
33530581	2021
37111305	2023
34435953	2021
36982553	2023
IND606392662	2019
35740244	2022
34887364	2022
35327661	2022
35877747	2022
37779214	2023
32952952	2020
34032331	2021
36522189	2023
36322904	2023
37569745	2023
34098144	2021
37430747	2023
39540702	2024
33218025	2020
37890479	2023
39605306	2025
38245524	2024
39763191	2025
38087085	2023
37440888	2023
PPR283115	2021
38732194	2024
34125873	2021
36251252	2023
38170506	2024
36687267	2022
36453941	2022
39665079	2024
37951961	2023
34418284	2022
34648707	2021
36421085	2022
36194567	2022
40083935	2025
35812455	2022
38891821	2024
38680349	2024
37019110	2023
36271018	2022
33811417	2021
38110237	2024
39294473	2024
36416859	2022
37189440	2023
35298875	2022
38612409	2024
34198092	2021
33387788	2021
38486997	2024
35793673	2022
36686674	2022
PPR434808	2021
36496657	2022
35354962	2022
36416530	2022
38392303	2024
36265583	2022
39775553	2025
PPR157417	2020
38535799	2024
39845901	2024
37723181	2023
40050871	2025
38848216	2024
36213007	2022
33387483	2021
33096938	2020
38783288	2024
34959304	2021
36634212	2023
39227720	2024
38630025	2024
34625580	2021
34372154	2021
36528145	2023
36653390	2023
36759880	2023
35173732	2022
33775667	2021
35460690	2022
39052481	2024
38984877	2024
38745065	2024
PPR499147	2022
33837990	2021
36424374	2022
36376440	2022
37095084	2023
33382949	2021
39384944	2024
37689240	2024
32650473	2020
37798352	2024
37593111	2023
37576632	2023
35601556	2022
34788491	2022
34384783	2021
33310043	2021
34120577	2021
36329614	2023
38791536	2024
PPR619904	2023
31207326	2019
36505685	2022
38740785	2024
36741885	2022
34073760	2021
35399606	2022
35921896	2022
39255801	2024
35680842	2022
39184047	2024
39833157	2025
33659544	2020
39869652	2025
35920198	2022
36795375	2023
37008059	2023
34219162	2022
35316730	2022
PPR548918	2022
PPR697726	2023
33897974	2021
37305788	2023
35746699	2022
34765462	2021
PMC11443206	2024
36530229	2022
34304364	2021
39747317	2025
32459958	2020
37838172	2023
35781796	2022
38891469	2024
34642899	2023
39572535	2024
33587321	2021
35740451	2022
39915791	2025
37558657	2023
34443497	2021
39173055	2024
39548213	2024
34940684	2021
35029286	2022
37387789	2023
39300128	2024
PPR344158	2021
36114272	2023
35624652	2022
31011559	2019
36724179	2023
36642016	2023
35265944	2022
32588860	2020
PPR747036	2023
33563286	2021
40075077	2025
PPR687197	2023
36845537	2023
37732905	2023
35690144	2022
34696658	2022
36923134	2023
40025497	2025
36341546	2022
38151822	2024
35477501	2022
33789161	2021
36912886	2023
PPR600076	2023
35951265	2022
36150500	2022
37509189	2023
36499249	2022
31858054	2019
38814467	2024
37416768	2023
33548226	2021
39082162	2024
35328490	2022
31829176	2019
31792055	2020
36549397	2023
38075664	2023
39691229	2024
37230974	2023
33785634	2021
36316087	2022
38753808	2024
31951367	2020
39421793	2024
36100308	2022
34838409	2022
37951994	2023
38316751	2024
36780344	2023
38133292	2023
PMC11241532	2024
33806461	2021
34271850	2021
40108169	2025
36560522	2022
39764453	2024
36246239	2022
32786452	2020
38116444	2023
38389888	2024
36417571	2022
PPR611937	2023
37603748	2023
36826730	2023
35517789	2022
37679328	2023
39525677	2024
31686806	2019
39310091	2024
35982046	2022
35372261	2022
36674464	2023
39051531	2024
38575779	2024
PPR721636	2023
37321989	2023
35170225	2022
37713613	2023
37191949	2023
33456052	2021
34070323	2021
37841166	2023
36276478	2022
35647667	2022
37638032	2023
34539739	2021
38507740	2024
32520538	2020
34485387	2021
34285255	2021
39071888	2024
33883283	2021
37546598	2023
38639442	2024
36835565	2023
32777911	2021
37423440	2023
34388518	2021
34451811	2021
35783971	2022
35944929	2022
34456733	2021
36230917	2022
37361718	2023
32101588	2020
34791737	2022
35684466	2022
36578430	2022
36318700	2022
38953028	2024
36144838	2022
38283223	2024
37337575	2023
34257845	2021
38324558	2024
38177231	2024
36980710	2023
36425458	2021
39634224	2024
40016275	2025
40082426	2025
PPR731037	2023
35920255	2022
37268078	2023
38511130	2024
33041173	2021
33665380	2021
34353869	2022
33144830	2020
33098467	2021
39814879	2025
34052578	2021
PPR521572	2022
33351791	2020
32661544	2020
35955509	2022
37032711	2023
38060303	2023
39878214	2025
37367025	2023
38117059	2024
34032265	2021
38876307	2024
39043603	2024
36311737	2022
35701444	2022
35327564	2022
33277949	2021
35333001	2022
38397010	2024
38730320	2024
37200310	2023
38915766	2024
39123351	2024
33671059	2021
38591877	2024
32971911	2020
36778856	2023
32604931	2020
39811401	2025
36274061	2022
36706233	2023
33283111	2020
34608125	2021
38665834	2024
36230782	2022
33608752	2021
34784477	2021
34573327	2021
35383402	2022
39055946	2024
36596380	2023
38215028	2024
35087916	2021
35163936	2022
37196158	2023
38665159	2024
38879894	2024
33340519	2021
39294295	2024
34684671	2021
34884537	2021
35625882	2022
33525751	2021
31409229	2019
37436899	2023
34328698	2021
35562409	2022
37841585	2023
34836490	2022
35563459	2022
38107395	2023
34030769	2021
35782728	2022
38390875	2024
37621412	2023
33497607	2021
35285726	2022
36366348	2022
37292175	2023
34661088	2021
34538821	2022
37720216	2023
36507540	2022
39921464	2025
33396438	2020
29037721	2018
35930411	2022
37686023	2023
36290923	2022
35458714	2022
34326967	2021
35890347	2022
37232925	2023
33353119	2020
31639576	2020
PPR239600	2020
37270540	2023
38109549	2023
36032675	2022
32192207	2020
34205742	2021
39274878	2024
36374080	2022
38228150	2024
37858677	2023
35043545	2022
33675761	2021
36925720	2023
31387945	2019
35635006	2022
33567740	2021
31185390	2019
34568701	2021
35740315	2022
PPR601756	2022
39404354	2024
37641405	2023
33030297	2021
37988466	2023
34444652	2021
33652767	2021
36650558	2023
35758041	2022
32424043	2020
37705771	2023
40026363	2025
39064410	2024
36847923	2024
35587797	2022
35078968	2022
37010428	2023
38495738	2023
39116422	2024
PPR557716	2022
38505120	2021
34282299	2021
37079558	2023
34072751	2021
39543823	2024
37229608	2023
37416769	2023
33191068	2021
39602291	2025
38724911	2024
37919549	2024
33592143	2021
38292485	2023
PMC10923645	2024
36579385	2023
38251350	2023
36288694	2022
33679801	2021
33057503	2020
36127336	2022
39124961	2024
32006063	2020
38973256	2024
38322988	2024
37835736	2023
34985256	2022
34907154	2021
38600597	2024
38408250	2024
38713534	2024
37622732	2023
30317506	2019
35033559	2022
38725848	2024
35217813	2022
35167174	2022
38620669	2021
37175181	2023
37207206	2023
33536494	2021
36961901	2023
36670874	2022
38247567	2024
35900099	2022
32991576	2020
36779710	2023
29439451	2018
35297759	2022
39836604	2025
34066245	2021
36944894	2023
37894450	2023
35379004	2022
34449551	2021
PPR600879	2023
33654744	2020
34813287	2021
37537164	2023
PMC9383942	2022
PPR206468	2020
36170465	2022
36470124	2023
35912982	2022
35100351	2022
39827287	2025
35005714	2021
34716352	2021
34077951	2021
35092134	2022
36859530	2023
32872553	2020
33450226	2021
36370848	2022
36982796	2023
36820075	2023
32983033	2020
34912344	2021
37872153	2023
35202182	2022
30205614	2018
36708708	2023
39242604	2024
34440743	2021
38211611	2024
38713486	2024
36467083	2022
33921330	2021
35078661	2022
38339208	2024
36760736	2023
39122737	2024
39574463	2025
38414989	2024
39091495	2024
32958922	2020
34338634	2021
34068686	2021
37031320	2023
36625274	2023
35463481	2022
37383226	2023
34595996	2021
33467468	2021
38755736	2024
33428936	2021
34627310	2021
39391687	2024
36774893	2023
PPR470962	2022
37229492	2023
37240202	2023
37849696	2023
31640203	2019
PPR666203	2023
34662210	2022
37468532	2023
38547109	2024
35265218	2022
35389803	2022
36371561	2022
29922482	2018
36120008	2022
35122964	2022
35095926	2021
31645587	2019
39282643	2024
36230985	2022
38139191	2023
39384453	2024
37783936	2023
36140131	2022
35348362	2022
39199672	2024
36920967	2023
34063564	2021
PPR537746	2022
27614702	2016
33692811	2021
39061097	2024
35918411	2023
36889589	2023
35601959	2022
33947971	2021
37105991	2023
37218897	2023
38556085	2024
37351538	2023
35128233	2022
34733968	2021
31381425	2019
33208461	2021
36418391	2022
37542379	2023
33671864	2021
39578466	2024
36484367	2023
33139719	2020
34340539	2021
PPR472931	2022
38806619	2024
37550885	2023
34716407	2021
32500056	2020
35381070	2022
37460897	2023
39092445	2024
36358982	2022
32127453	2020
32341466	2020
34141087	2021
37158310	2023
31994261	2020
39850238	2024
34722545	2021
36090684	2022
36422142	2022
35658975	2022
36311262	2022
40114978	2025
35736809	2022
31859612	2020
33857257	2021
36631812	2023
PPR727098	2023
36458868	2023
32722166	2020
37071198	2023
37200265	2023
34235261	2021
38167274	2024
33408232	2021
40108220	2025
31308661	2019
38317249	2024
33067496	2020
31527407	2019
PPR471549	2022
37006675	2023
37205112	2023
37148323	2023
36224723	2022
33229551	2020
36441766	2022
31861313	2019
39474267	2024
36297421	2022
33361107	2021
29842862	2019
33878505	2021
PPR552026	2022
35231101	2022
38534752	2024
31988853	2020
36173923	2022
40069570	2025
36232690	2022
35935824	2022
38421167	2024
35341740	2022
37628807	2023
39799115	2025
33898335	2021
38018973	2024
40005680	2025
32766842	2021
33521848	2021
36815038	2023
39528709	2024
38001360	2023
33214815	2020
33990005	2021
38632563	2024
33096752	2020
39027244	2024
37019174	2023
32397330	2020
38391671	2024
34131190	2021
36618918	2022
36117171	2022
33984330	2021
34717636	2021
38426750	2024
34824364	2021
35197550	2022
36574772	2023
37241784	2023
38011551	2023
PPR631813	2023
38534253	2024
37553429	2023
33414776	2020
39556713	2024
34391780	2021
37762316	2023
35046638	2022
39599890	2024
38799658	2024
33710356	2021
37477229	2023
PPR616326	2023
37856867	2023
37232868	2023
30218492	2019
36142694	2022
37604828	2023
37636080	2023
33142935	2020
PMC7209589	2020
32069896	2020
36179690	2022
37638806	2023
33420304	2021
39170144	2024
35357214	2022
38673831	2024
35855682	2022
38630694	2024
34150716	2021
35948768	2022
36688326	2023
37923723	2023
37414149	2023
36290007	2022
35819182	2022
37470018	2023
34833880	2021
33477324	2021
32714563	2020
36007680	2022
38373650	2025
36147339	2022
36230066	2022
36925472	2023
34454062	2021
35471926	2022
40041899	2025
36105163	2022
38271227	2024
31458875	2018
37626045	2023
37507138	2023
38111376	2024
34719330	2021
36161539	2022
35046963	2021
39700339	2025
37251690	2023
37820034	2024
33505360	2020
33917467	2021
36154172	2022
34414355	2018
33452734	2021
PPR197328	2020
34777686	2021
38074899	2023
36032109	2022
32708376	2020
35693799	2022
39319998	2024
35190526	2022
32742719	2020
37111980	2023
39906202	2025
35140891	2022
35929764	2022
34830487	2021
34649620	2021
36777740	2023
33630844	2021
35905995	2022
38287016	2024
38697296	2024
32437130	2020
37276819	2023
36472443	2023
38357917	2024
34041473	2021
34935434	2022
32738568	2020
PPR661827	2023
36582533	2022
34578326	2021
36630539	2023
32252500	2020
35624109	2022
PPR748498	2023
37184247	2023
39818983	2025
34634289	2021
37742917	2023
37809995	2023
32225175	2020
33781749	2021
33637584	2021
39286260	2024
37814239	2023
33198423	2020
36903622	2023
37887110	2023
38257366	2024
35312779	2022
40052960	2025
33673144	2021
31940851	2020
30134799	2018
32630078	2020
35941608	2022
32530958	2020
38731860	2024
37011197	2023
38691588	2024
36946726	2023
39355634	2021
36386476	2022
32360522	2020
PPR525913	2022
31636418	2019
35294290	2022
36199311	2022
36425181	2022
37384351	2023
33202790	2020
35048559	2022
35324669	2022
35581593	2022
34140855	2021
36938885	2023
35884243	2022
32532817	2020
33476699	2021
38565920	2024
39488016	2024
32182401	2020
36551028	2022
37484281	2023
31687211	2019
37567918	2023
33841810	2021
33706239	2021
38653491	2024
36077595	2022
38650005	2024
36038546	2022
PPR748075	2023
39894217	2025
36934088	2023
39384759	2024
PPR603485	2022
PPR735931	2023
35639080	2022
35474828	2022
37753969	2023
36469551	2023
34093860	2021
36838669	2023
39021530	2024
33182650	2020
37215985	2023
38255914	2024
